"SPY","^VIX","^TNX","OIL","GLD","GOLD","^N225","^FTSE","SPXS","SPXL"
"2012-11-01",134.390523,16.690001,1.715,20.91,166.070007,117.007452,8946.870117,5861.899902,87.300004,29.23
"2012-11-02",133.195561,17.59,1.726,20.440001,162.600006,114.207581,9051.219727,5868.600098,89.6,28.4
"2012-11-05",133.468433,18.42,1.684,20.620001,163.229996,114.804751,9007.44043,5839.100098,88.900003,28.603331
"2012-11-06",134.512847,17.58,1.742,21.27,166.300003,118.906672,8975.150391,5884.899902,87.050004,29.26333
"2012-11-07",131.464285,19.08,1.632,20.360001,166.490005,111.985297,8972.889648,5791.600098,92.949998,27.24667
"2012-11-08",129.883545,18.49,1.632,20.4,167.990005,112.582474,8837.150391,5776.100098,96.300004,26.22333
"2012-11-09",129.996464,18.610001,1.613,20.700001,167.820007,109.978389,8757.599609,5769.700195,96.1,26.299999
"2012-11-12",130.099965,16.68,1.611,20.59,167.449997,106.992511,8676.44043,5767.299805,95.750001,26.41333
"2012-11-13",129.648317,16.65,1.589,20.5,167.100006,105.905844,8661.049805,5786.299805,96.650003,26.14333
"2012-11-14",127.898219,17.92,1.589,20.700001,167.139999,98.818046,8664.730469,5722,100.650003,25.18667
"2012-11-15",127.681813,17.99,1.589,20.559999,166.089996,99.787232,8829.719727,5677.799805,101.1,24.933331
"2012-11-16",128.312223,16.41,1.574,20.809999,165.880005,99.630592,9024.160156,5605.600098,99.800005,25.26333
"2012-11-19",130.90915,15.24,1.611,21.360001,167.869995,104.486329,9153.200195,5737.700195,93.650003,26.84333
"2012-11-20",130.965603,15.08,1.656,20.809999,167.389999,103.203863,9142.639648,5748.100098,93.500001,26.92333
"2012-11-21",131.210235,15.31,1.687,20.950001,167.559998,102.410893,9222.519531,5752,92.900003,27.07667
"2012-11-22",NA,NA,NA,NA,NA,NA,9366.799805,5791,NA,NA
"2012-11-23",132.997977,15.14,1.693,21.1,169.610001,105.132451,NA,5819.100098,89.250001,28.049999
"2012-11-26",132.7157,15.5,1.664,20.99,169.429993,103.683568,9388.94043,5786.700195,89.400003,27.99333
"2012-11-27",132.038242,15.92,1.645,20.860001,168.710007,101.745188,9423.299805,5799.700195,90.900003,27.566669
"2012-11-28",133.101478,15.51,1.617,20.75,166.550003,103.526928,9308.349609,5803.299805,88.800004,28.18
"2012-11-29",133.722469,15.06,1.62,21.01,167.179993,104.349265,9400.879883,5870.299805,87.500001,28.59
"2012-11-30",133.750696,15.87,1.606,21.27,166.050003,105.103083,9446.009766,5866.799805,87.750001,28.51
"2012-12-03",133.09206,16.639999,1.628,21.290001,166.130005,103.213655,9458.179688,5871.200195,88.900003,28.17667
"2012-12-04",132.90388,17.120001,1.608,21.129999,164.419998,102.166149,9432.459961,5869,89.250001,28.02
"2012-12-05",133.139108,16.459999,1.591,21,164.119995,100.589993,9468.839844,5892.100098,88.800004,28.15
"2012-12-06",133.590742,16.58,1.581,20.66,164.5,100.110296,9545.160156,5901.399902,87.900003,28.48667
"2012-12-07",133.995342,15.87,1.627,20.559999,165.160004,100.178824,9527.389648,5914.399902,86.949998,28.690001
"2012-12-10",134.051794,16.049999,1.616,20.440001,165.800003,100.482305,9533.75,5921.600098,86.800004,28.773331
"2012-12-11",134.964481,15.57,1.649,20.51,165.649994,99.268375,9525.320312,5925,85.199998,29.296671
"2012-12-12",135.030337,15.95,1.697,20.719999,165.770004,100.962002,9581.459961,5945.899902,84.900003,29.386669
"2012-12-13",134.202344,16.559999,1.728,20.59,164.369995,97.741164,9742.730469,5929.600098,86.400003,28.866671
"2012-12-14",133.703661,16.99,1.708,20.75,164.130005,97.555163,9737.55957,5921.799805,87.449998,28.47333
"2012-12-17",135.274983,16.34,1.763,20.9,164.440002,97.976124,9828.879883,5912.200195,84.250001,29.543329
"2012-12-18",136.780435,15.57,1.827,21,162.080002,97.584531,9923.009766,5935.899902,81.449998,30.51
"2012-12-19",135.764248,17.360001,1.8,21.34,161.690002,96.566393,10160.400391,5961.600098,83.250001,29.81333
"2012-12-20",136.545207,17.67,1.8,21.370001,159.729996,96.419545,10039.330078,5958.299805,81.85,30.32667
"2012-12-21",135.305765,17.84,1.754,21.1,160.330002,97.369155,9940.05957,5940,84.000001,29.549999
"2012-12-24",134.888839,17.84,1.774,21,160.619995,97.00693,NA,5954.200195,84.949998,29.22333
"2012-12-25",NA,NA,NA,NA,NA,NA,10080.120117,5954.200195,NA,NA
"2012-12-26",134.320282,19.48,1.758,21.639999,160.779999,96.194384,10230.360352,5954.200195,85.949998,28.85
"2012-12-27",134.140238,19.469999,1.715,21.67,161.160004,95.675527,10322.980469,5954.299805,86.199998,28.74
"2012-12-28",132.690433,21.790001,1.711,21.58,160.539993,94.295164,10395.179688,5925.399902,89.250001,27.74333
"2012-12-31",134.945692,18.02,1.756,21.790001,162.020004,97.12441,NA,5897.799805,84.550004,29.216669
"2013-01-01",NA,NA,NA,NA,NA,NA,NA,5897.799805,NA,NA
"2013-01-02",138.404374,14.68,1.839,22.110001,163.169998,98.612461,NA,6027.399902,78.199998,31.443331
"2013-01-03",138.091669,14.56,1.899,22.049999,161.199997,95.744055,NA,6047.299805,78.500001,31.290001
"2013-01-04",138.698123,13.83,1.915,22.15,160.440002,93.815467,10688.110352,6089.799805,77.35,31.690001
"2013-01-07",138.319095,13.79,1.903,22.18,159.429993,92.121832,10599.009766,6064.600098,78.199998,31.33667
"2013-01-08",137.92111,13.62,1.871,22.209999,160.559998,91.211382,10508.05957,6053.600098,78.750001,31.15
"2013-01-09",138.271713,13.81,1.852,22.139999,160.490005,92.11204,10578.570312,6098.700195,78.150003,31.360001
"2013-01-10",139.370916,13.49,1.894,22.360001,161.979996,94.539909,10652.639648,6101.5,76.400003,32.09333
"2013-01-11",139.361445,13.36,1.875,22.280001,161.059998,93.17913,10801.570312,6121.600098,76.250001,32.123329
"2013-01-14",139.266681,13.52,1.857,22.43,161.539993,91.955407,NA,6107.899902,76.550004,32.006672
"2013-01-15",139.361445,13.55,1.831,22.24,162.559998,92.170784,10879.080078,6117.299805,76.35,32.040001
"2013-01-16",139.342489,13.42,1.824,22.41,162.649994,91.554023,10600.44043,6104,76.35,32.053329
"2013-01-17",140.242693,13.57,1.875,22.709999,163.350006,90.917693,10609.639648,6132.399902,74.900003,32.669998
"2013-01-18",140.555398,12.46,1.843,22.77,163.089996,90.3303,10913.299805,6154.399902,74.35,32.900002
"2013-01-21",NA,NA,NA,NA,NA,NA,10747.740234,6181,NA,NA
"2013-01-22",141.313469,12.43,1.835,22.92,163.669998,95.283934,10709.929688,6179.200195,73.199998,33.41
"2013-01-23",141.540881,12.46,1.833,22.66,163.210007,94.236428,10486.990234,6197.600098,72.85,33.583328
"2013-01-24",141.578792,12.69,1.844,22.77,161.419998,94.08958,10620.870117,6264.899902,72.800004,33.603329
"2013-01-25",142.374761,12.89,1.947,22.780001,160.649994,92.777745,10926.650391,6284.5,71.6,34.14333
"2013-01-28",142.204202,13.57,1.974,22.879999,160.289993,91.965199,10824.30957,6294.399902,71.800004,34.049999
"2013-01-29",142.763274,13.31,1.988,23.120001,160.990005,93.492403,10866.719727,6339.200195,70.949998,34.470001
"2013-01-30",142.204202,14.32,2.006,23.290001,162.190002,92.895225,11113.950195,6323.100098,71.650003,34.07
"2013-01-31",141.853586,14.38,1.985,23.129999,161.199997,92.180576,11138.660156,6276.899902,72.199998,33.786671
"2013-02-01",143.312876,12.9,2.01,23.18,161.449997,93.639251,11191.339844,6347.200195,70.050004,34.82333
"2013-02-04",141.701968,14.67,1.973,22.780001,162,96.321649,11260.349609,6246.799805,72.35,33.68
"2013-02-05",143.132832,13.72,2.016,22.950001,161.960007,94.608437,11046.919922,6282.799805,70.300004,34.66
"2013-02-06",143.237067,13.41,1.968,22.969999,162.389999,94.911918,11463.75,6295.299805,70.050004,34.759998
"2013-02-07",143.047553,13.5,1.951,22.73,161.839996,93.159554,11357.070312,6228.399902,70.199998,34.633331
"2013-02-08",143.843521,13.02,1.954,22.700001,161.570007,92.22952,11153.160156,6263.899902,69.150003,35.166672
"2013-02-11",143.815095,12.94,1.946,23.02,159.699997,89.723339,NA,6277.100098,69.150003,35.150002
"2013-02-12",144.051992,12.64,1.982,23.129999,159.889999,88.949945,11369.120117,6338.399902,68.800004,35.34
"2013-02-13",144.175168,12.98,2.019,23.07,159.050003,88.783521,11251.410156,6359.100098,68.650003,35.416672
"2013-02-14",144.307829,12.66,2,23.120001,158.350006,87.589166,11307.280273,6327.399902,68.400003,35.526669
"2013-02-15",144.137271,12.46,2.007,22.73,155.759995,84.084423,11173.830078,6328.299805,68.650003,35.366669
"2013-02-18",NA,NA,NA,NA,NA,NA,11407.870117,6318.200195,NA,NA
"2013-02-19",145.217518,12.31,2.026,22.91,155.330002,83.996319,11372.339844,6379.100098,67.199998,36.116669
"2013-02-20",143.407626,14.68,2.021,22.35,151.440002,80.471992,11468.280273,6395.399902,69.699998,34.806671
"2013-02-21",142.535849,15.22,1.976,21.83,152.619995,80.423047,11309.129883,6291.5,70.800004,34.150002
"2013-02-22",143.928801,14.17,1.967,21.98,152.970001,80.148935,11385.94043,6335.700195,68.750001,35.173328
"2013-02-25",141.190278,18.99,1.895,21.700001,154.339996,80.902744,11662.519531,6355.399902,72.699998,33.193329
"2013-02-26",142.15682,16.870001,1.879,21.75,156.220001,83.751574,11398.80957,6270.399902,71.150003,33.84
"2013-02-27",143.947757,14.73,1.903,21.84,154.570007,82.625748,11253.969727,6325.899902,68.599999,35.09333
"2013-02-28",143.663478,15.51,1.888,21.57,153,81.127913,11559.360352,6360.799805,69.050004,34.799999
"2013-03-01",144.137271,15.36,1.853,21.35,152.440002,79.70839,11606.379883,6378.600098,68.300004,35.273331
"2013-03-04",144.904813,14.01,1.877,21.110001,152.300003,78.886052,11652.290039,6345.600098,67.199998,35.796669
"2013-03-05",146.203001,13.48,1.894,21.32,152.380005,79.767134,11683.450195,6432,65.349999,36.786671
"2013-03-06",146.402,13.53,1.938,21.209999,153.229996,82.645324,11932.269531,6427.600098,65.000001,36.943329
"2013-03-07",146.667323,13.06,1.991,21.49,152.690002,80.569896,11968.080078,6439.200195,64.650002,37.139999
"2013-03-08",147.292733,12.59,2.056,21.57,152.710007,79.238485,12283.620117,6483.600098,63.849999,37.616669
"2013-03-11",147.851805,11.56,2.056,21.559999,152.990005,79.483229,12349.049805,6503.600098,63.150002,37.99667
"2013-03-12",147.520144,12.27,2.023,21.73,154.190002,80.932113,12314.80957,6510.600098,63.450002,37.786671
"2013-03-13",147.728614,11.83,2.021,21.68,153.660004,80.080406,12239.660156,6481.5,63.3,37.903332
"2013-03-14",148.515112,11.3,2.033,21.83,153.679993,81.392233,12381.19043,6529.399902,62.3,38.533329
"2013-03-15",148.31905,11.3,1.996,21.950001,154,80.638424,12560.950195,6489.700195,62.55,38.380001
"2013-03-18",147.500501,13.36,1.956,21.98,155.380005,81.235601,12220.629883,6457.899902,63.450002,37.723331
"2013-03-19",147.157852,14.39,1.908,21.610001,156.080002,81.304129,12468.230469,6441.299805,63.900002,37.509998
"2013-03-20",148.185798,12.67,1.937,21.85,155.369995,81.313913,NA,6432.700195,62.650002,38.216671
"2013-03-21",146.919902,13.99,1.932,21.58,156.25,83.741782,12635.69043,6388.600098,64.199998,37.290001
"2013-03-22",148.10014,13.57,1.915,21.950001,155.550003,83.917999,12338.530273,6392.799805,62.750001,38.113331
"2013-03-25",147.481461,13.74,1.915,22.120001,155.240005,82.508268,12546.459961,6378.399902,63.400002,37.75333
"2013-03-26",148.661698,12.77,1.906,22.559999,154.720001,82.792172,12471.620117,6399.399902,61.950002,38.57
"2013-03-27",148.661698,13.15,1.851,22.610001,155.360001,84.515176,12493.790039,6387.600098,62.000001,38.566669
"2013-03-28",149.118559,12.7,1.852,22.77,154.449997,84.172535,12335.959961,6411.700195,61.599999,38.796669
"2013-03-29",NA,NA,NA,NA,NA,NA,12397.910156,6411.700195,NA,NA
"2013-04-01",148.528447,13.58,1.84,22.709999,154.669998,83.262085,12135.019531,6411.700195,62.05,38.48333
"2013-04-02",149.261337,12.76,1.861,22.76,152.429993,81.196441,12003.429688,6490.700195,61.150002,39.02
"2013-04-03",147.747964,14.21,1.812,22.139999,150.729996,77.936442,12362.200195,6420.299805,63.05,37.759998
"2013-04-04",148.347603,13.89,1.759,21.860001,150.289993,78.631516,12634.540039,6344.100098,62.3,38.290001
"2013-04-05",147.681345,13.92,1.694,21.780001,152.809998,79.385326,12833.639648,6249.799805,63.05,37.790001
"2013-04-08",148.680738,13.19,1.732,21.92,152.160004,78.817524,13192.589844,6276.899902,61.8,38.549999
"2013-04-09",149.194704,12.84,1.747,22.030001,153.339996,81.264969,13192.349609,6313.200195,61.099999,38.869999
"2013-04-10",151.022159,12.36,1.805,22.15,150.75,79.679022,13288.129883,6387.399902,58.849999,40.389999
"2013-04-11",151.517099,12.24,1.791,21.879999,151.050003,77.446953,13549.160156,6416.100098,58.3,40.77
"2013-04-12",151.145898,12.06,1.721,21.290001,143.949997,73.687674,13485.139648,6384.399902,58.650002,40.459999
"2013-04-15",147.643265,17.27,1.702,20.540001,131.309998,67.588645,13275.660156,6343.600098,62.650002,37.720001
"2013-04-16",149.822896,13.96,1.719,20.73,132.800003,68.851527,13221.44043,6304.600098,60.05,39.299999
"2013-04-17",147.633752,16.51,1.704,20.209999,132.869995,65.48384,13382.889648,6244.200195,62.700002,37.509998
"2013-04-18",146.710505,17.559999,1.685,20.620001,134.300003,68.792783,13220.070312,6243.700195,63.849999,36.919998
"2013-04-19",147.985914,14.97,1.703,20.49,135.470001,70.055666,13316.480469,6286.600098,62.150002,37.779999
"2013-04-22",148.642658,14.39,1.698,20.76,137.899994,73.423353,13568.370117,6280.600098,61.349999,38.290001
"2013-04-23",150.175057,13.48,1.698,20.809999,136.880005,72.601015,13529.650391,6406.100098,59.450002,39.560001
"2013-04-24",150.270243,13.61,1.698,21.309999,138.369995,78.504251,13843.459961,6431.799805,59.349999,39.66
"2013-04-25",150.879395,13.62,1.711,21.75,141.630005,79.581126,13926.080078,6442.600098,58.599999,40.110001
"2013-04-26",150.612892,13.61,1.663,21.620001,140.910004,78.269291,13884.129883,6426.399902,58.900002,39.939999
"2013-04-29",151.621798,13.71,1.668,21.969999,142.300003,79.718182,NA,6458,57.8,40.669998
"2013-04-30",151.983472,13.52,1.675,21.67,142.770004,80.060823,13860.860352,6430.100098,57.400002,40.939999
"2013-05-01",150.650958,14.49,1.639,21.110001,141.110001,77.721066,13799.349609,6451.299805,58.8,39.889999
"2013-05-02",152.050105,13.59,1.631,21.9,141.919998,77.241369,13694.040039,6460.700195,57.250001,40.93
"2013-05-03",153.592017,12.85,1.752,22.26,142.089996,76.986832,NA,6521.5,55.450002,42.130001
"2013-05-06",153.982259,12.66,1.771,22.34,142.149994,77.13368,NA,6521.5,55.000001,42.549999
"2013-05-07",154.762742,12.83,1.783,22.25,140.380005,76.497343,14180.240234,6557.299805,54.150002,43.139999
"2013-05-08",155.467065,12.66,1.76,22.51,142.460007,79.334956,14285.69043,6583.5,53.400002,43.779999
"2013-05-09",155.029245,13.13,1.813,22.35,140.809998,79.068933,14191.480469,6592.700195,53.750001,43.389999
"2013-05-10",155.533698,12.59,1.9,22.370001,139.600006,77.462925,14607.540039,6625,53.250001,43.830002
"2013-05-13",155.657422,12.55,1.923,22.129999,138.429993,75.482505,14782.209961,6631.799805,53.099999,43.919998
"2013-05-14",157.265967,12.77,1.952,21.92,137.809998,73.571054,14758.419922,6686.100098,51.500001,45.299999
"2013-05-15",158.113069,12.81,1.943,21.98,134.630005,70.940351,15096.030273,6693.600098,50.650002,45.950001
"2013-05-16",157.370666,13.07,1.865,22.16,134.089996,73.029153,15037.240234,6687.799805,51.450002,45.369999
"2013-05-17",158.893552,12.45,1.949,22.379999,131.070007,70.418153,15138.120117,6723.100098,49.849999,46.650002
"2013-05-20",158.884025,13.02,1.965,22.540001,135.119995,73.334589,15360.80957,6755.600098,49.750001,46.639999
"2013-05-21",159.112462,13.37,1.944,22.33,132.880005,73.19665,15381.019531,6803.899902,49.650002,46.82
"2013-05-22",157.932225,13.82,2.026,21.879999,131.940002,73.49223,15627.259766,6840.299805,50.750001,45.849998
"2013-05-23",157.475364,14.07,2.023,21.92,134.610001,75.068688,14483.980469,6696.799805,51.000001,45.439999
"2013-05-24",157.342113,13.99,2.011,21.799999,133.759995,72.891214,14612.450195,6654.299805,51.3,45.279999
"2013-05-27",NA,NA,NA,NA,NA,NA,14142.650391,6654.299805,NA,NA
"2013-05-28",158.284401,14.48,2.135,22.09,133.490005,71.896077,14311.980469,6762,50.450002,46.099998
"2013-05-29",157.256454,14.83,2.124,21.620001,134.830002,74.704131,14326.459961,6627.200195,51.349999,45.23
"2013-05-30",157.837053,14.53,2.124,21.719999,136.699997,78.142765,13589.030273,6657,50.8,45.669998
"2013-05-31",155.571764,16.299999,2.164,21.27,133.919998,77.226452,13774.540039,6583.100098,53.000001,43.75
"2013-06-03",156.428393,16.280001,2.134,21.639999,136.509995,79.088636,13261.820312,6525.100098,52.05,44.380001
"2013-06-04",155.676462,16.27,2.137,21.68,135.229996,77.216605,13533.759766,6558.600098,52.900002,43.810001
"2013-06-05",153.496846,17.5,2.1,21.74,135.520004,76.645139,13014.870117,6419.299805,55.150002,41.900002
"2013-06-06",154.886466,16.629999,2.075,21.969999,136.529999,77.916155,12904.019531,6336.100098,53.650002,43.060001
"2013-06-07",156.8567,15.14,2.161,22.360001,133.279999,76.162353,12877.530273,6412,51.599999,44.639999
"2013-06-10",156.8567,15.44,2.215,22.26,133.940002,76.438231,13514.200195,6400.5,51.55,44.700001
"2013-06-11",155.238642,17.07,2.195,22.110001,133.25,74.329726,13317.620117,6340.100098,53.099999,43.349998
"2013-06-12",153.953706,18.59,2.23,22.27,134.25,74.280459,13289.320312,6299.5,54.400002,42.27
"2013-06-13",156.295141,16.41,2.174,22.459999,133.740005,74.378986,12445.379883,6304.600098,52.000001,44.130001
"2013-06-14",155.314774,17.15,2.126,22.77,134.429993,74.231192,12686.519531,6308.299805,52.849999,43.299999
"2013-06-17",156.514051,16.799999,2.171,22.780001,133.770004,73.689291,13033.120117,6330.5,51.700002,44.360001
"2013-06-18",157.751395,16.610001,2.182,22.92,132.130005,71.541375,13007.280273,6374.200195,50.500001,45.330002
"2013-06-19",155.571764,16.639999,2.311,22.799999,130.589996,69.196404,13245.219727,6348.799805,52.400002,43.57
"2013-06-20",151.716969,20.49,2.419,22,123.599998,64.70351,13014.580078,6159.5,56.450002,40.259998
"2013-06-21",152.204011,18.9,2.514,21.74,125.050003,65.728205,13230.129883,6116.200195,55.900002,40.639999
"2013-06-24",150.28076,20.110001,2.548,22.01,123.93,62.072808,13062.780273,6029.100098,58.05,39.09
"2013-06-25",151.725593,18.469999,2.589,22.049999,123.470001,62.792063,12969.339844,6101.899902,56.3,40.240002
"2013-06-26",153.227819,17.209999,2.539,22.110001,118.279999,59.589895,12834.009766,6165.5,54.700002,41.349998
"2013-06-27",154.127248,16.860001,2.483,22.49,115.940002,61.126937,13213.549805,6243.399902,53.750001,42.099998
"2013-06-28",153.495732,16.860001,2.478,22.35,119.110001,63.05809,13677.320312,6215.5,54.700002,41.25
"2013-07-01",154.395161,16.370001,2.49,22.73,121.129997,63.186174,13852.5,6307.799805,53.400002,42.299999
"2013-07-02",154.251641,16.440001,2.469,23.09,120.050003,61.777224,14098.740234,6303.899902,53.599999,42.09
"2013-07-03",154.318612,16.200001,2.501,23.549999,120.739998,63.511319,14055.55957,6229.899902,53.400002,42.23
"2013-07-04",NA,NA,NA,NA,NA,NA,14018.929688,6421.700195,NA,NA
"2013-07-05",155.983513,14.89,2.715,24.059999,118.089996,60.969292,14309.969727,6375.5,51.750001,43.57
"2013-07-08",156.873364,14.78,2.645,23.940001,119.510002,60.23033,14109.339844,6450.100098,50.950002,44.330002
"2013-07-09",158.002439,14.35,2.63,24.209999,120.620003,61.067819,14472.900391,6513.100098,49.849999,45.299999
"2013-07-10",158.059847,14.21,2.68,24.690001,120.949997,59.806658,14416.599609,6505,49.700002,45.34
"2013-07-11",160.212729,14.01,2.574,24.43,124.239998,66.880984,14472.580078,6543.399902,47.650002,47.23
"2013-07-12",160.2797,13.84,2.601,24.799999,124.129997,65.274976,14506.25,6544.899902,47.599999,47.209999
"2013-07-15",160.892075,13.79,2.556,24.91,124.18,63.688671,NA,6586.100098,47.000001,47.830002
"2013-07-16",160.289278,14.42,2.532,24.76,124.889999,67.994358,14599.120117,6556.399902,47.55,47.25
"2013-07-17",160.700711,13.78,2.491,24.959999,123.32,66.378495,14615.040039,6571.899902,47.200001,47.619999
"2013-07-18",161.580999,13.77,2.534,25.33,124.010002,66.161732,14808.5,6634.399902,46.400002,48.450001
"2013-07-19",161.868053,12.54,2.491,25.41,125.110001,69.294931,14589.910156,6630.700195,46.150002,48.709999
"2013-07-22",162.183811,12.29,2.488,25.02,128.839996,72.54636,14658.040039,6623.200195,45.900002,48.950001
"2013-07-23",161.839349,12.66,2.516,25.190001,129.710007,73.206505,14778.509766,6597.399902,46.200001,48.68
"2013-07-24",161.246115,13.18,2.588,24.709999,127.480003,70.674328,14731.280273,6620.399902,46.650002,48.099998
"2013-07-25",161.638407,12.97,2.607,24.82,128.669998,70.664474,14562.929688,6588,46.349999,48.490002
"2013-07-26",161.810645,12.72,2.561,24.58,128.779999,72.231069,14129.980469,6554.799805,46.200001,48.549999
"2013-07-29",161.313086,13.39,2.585,24.49,128.470001,72.290191,13661.129883,6560.299805,46.650002,48.119999
"2013-07-30",161.313086,13.39,2.603,24.17,128.119995,71.827107,13869.820312,6571,46.599999,48.119999
"2013-07-31",161.427916,13.45,2.593,24.629999,127.959999,73.17694,13668.320312,6621.100098,46.500001,48.240002
"2013-08-01",163.293745,12.99,2.723,25.370001,126.610001,71.580787,14005.769531,6682,44.950001,49.860001
"2013-08-02",163.571221,11.98,2.602,25.129999,126.360001,69.541252,14466.160156,6647.899902,44.700001,50.110001
"2013-08-05",163.332012,11.84,2.64,25.030001,125.699997,70.221092,14258.040039,6619.600098,44.750001,49.950001
"2013-08-06",162.403879,12.72,2.642,24.74,123.970001,65.757763,14401.05957,6604.200195,45.55,49.119999
"2013-08-07",161.877616,12.98,2.6,24.42,124.150002,65.235564,13824.94043,6511.200195,46.000001,48.610001
"2013-08-08",162.470865,12.73,2.587,24.309999,126.860001,69.373756,13605.55957,6529.700195,45.55,49.060001
"2013-08-09",162.002009,13.41,2.58,24.860001,126.860001,72.073428,13615.19043,6583.399902,45.900002,48.700001
"2013-08-12",161.810645,12.81,2.605,24.959999,129.130005,73.561207,13519.429688,6574.299805,46.099999,48.470001
"2013-08-13",162.289063,12.31,2.715,25.049999,127.739998,73.472528,13867,6611.899902,45.650002,48.959999
"2013-08-14",161.45662,13.04,2.712,25.200001,129,75.78794,14050.160156,6587.399902,46.349999,48.189999
"2013-08-15",159.198485,14.73,2.755,25.32,131.690002,78.123063,13752.94043,6483.299805,48.400002,46.09
"2013-08-16",158.672222,14.37,2.829,25.389999,132.580002,79.068933,13650.110352,6500,48.700001,45.75
"2013-08-19",157.657977,15.1,2.884,25.24,132.009995,77.039254,13758.129883,6465.700195,49.700002,44.810001
"2013-08-20",158.433013,14.91,2.814,24.799999,132.449997,79.197017,13396.379883,6453.5,49.02,45.470001
"2013-08-21",157.457035,15.94,2.855,24.51,132.070007,76.319994,13424.330078,6390.799805,49.869999,44.66
"2013-08-22",158.89229,14.76,2.901,24.809999,132.809998,77.472773,13365.169922,6446.899902,48.59,45.810001
"2013-08-23",159.428116,14.06,2.818,25.07,134.899994,79.758628,13660.549805,6492.100098,48.049999,46.279999
"2013-08-26",158.834882,14.99,2.805,25.110001,135.449997,79.906422,13636.280273,6492.100098,48.599998,45.759998
"2013-08-27",156.28013,16.82,2.721,25.77,136.75,77.620567,13542.370117,6441,50.959999,43.57
"2013-08-28",156.835097,16.49,2.782,25.92,136.710007,76.930872,13338.459961,6430.100098,50.439999,43.990002
"2013-08-29",157.08387,16.809999,2.751,25.58,135.869995,78.162475,13459.709961,6483.100098,50.139999,44.240002
"2013-08-30",156.58631,17.01,2.749,25.469999,134.619995,76.87175,13388.860352,6412.899902,50.650002,43.75
"2013-09-02",NA,NA,NA,NA,NA,NA,13572.919922,6506.200195,NA,NA
"2013-09-03",157.294375,16.610001,2.848,25.639999,136.419998,77.896445,13978.44043,6468.399902,49.970001,44.34
"2013-09-04",158.595673,15.88,2.897,25.33,134.660004,78.85217,14053.870117,6474.700195,48.689999,45.5
"2013-09-05",158.796615,15.77,2.979,25.540001,132.199997,76.723963,14064.820312,6532.399902,48.619999,45.580002
"2013-09-06",158.873149,15.85,2.938,26.08,134.149994,76.753521,13860.80957,6547.299805,48.5,45.68
"2013-09-09",160.394531,15.63,2.897,25.74,133.910004,75.275597,14205.230469,6530.700195,46.990002,47.040001
"2013-09-10",161.580999,14.53,2.959,25.34,131.740005,72.349306,14423.360352,6584,46,48.040001
"2013-09-11",162.088121,13.82,2.92,25.440001,131.699997,72.447833,14425.070312,6588.399902,45.529999,48.540001
"2013-09-12",161.657548,14.29,2.907,25.66,127.669998,68.890962,14387.269531,6589,45.84,48.16
"2013-09-13",162.02115,14.16,2.898,25.66,127.82,70.487122,14404.669922,6583.799805,45.580002,48.43
"2013-09-16",162.958846,14.42,2.874,25.110001,126.449997,70.713733,NA,6622.899902,44.759998,49.279999
"2013-09-17",163.686051,14.53,2.853,24.860001,126.5,72.516802,14311.669922,6570.200195,44.18,49.900002
"2013-09-18",165.580584,13.59,2.708,25.51,132.009995,78.024536,14505.360352,6558.799805,42.599998,51.73
"2013-09-19",165.303093,13.16,2.748,25.1,131.75,75.728826,14766.179688,6625.399902,42.790001,51.48
"2013-09-20",164.147371,13.12,2.732,24.870001,127.959999,72.300039,14742.419922,6596.399902,43.799999,50.34
"2013-09-23",163.387777,14.31,2.714,24.52,127.550003,71.393581,14742.419922,6557.399902,44.290001,49.689999
"2013-09-24",163.003183,14.08,2.653,24.5,127.660004,70.487122,14732.610352,6571.5,44.59,49.330002
"2013-09-25",162.532042,14.01,2.614,24.27,128.789993,71.570932,14620.530273,6551.5,44.970001,48.889999
"2013-09-26",163.157027,14.06,2.643,24.41,127.790001,71.048733,14799.120117,6565.600098,44.529999,49.400002
"2013-09-27",162.407057,15.46,2.619,24.33,128.970001,70.674328,14760.070312,6512.700195,45.049999,48.779999
"2013-09-30",161.541698,16.6,2.615,24.23,128.179993,70.477267,14455.799805,6462.200195,45.77,48.040001
"2013-10-01",162.820495,15.54,2.646,24.15,124.589996,69.442725,14484.719727,6460,44.700001,49.110001
"2013-10-02",162.666652,16.6,2.626,24.65,127.059998,69.038756,14170.490234,6437.5,44.880001,48.880001
"2013-10-03",161.166713,17.67,2.606,24.450001,127.18,68.092885,14157.25,6449,46.09,47.57
"2013-10-04",162.387823,16.74,2.652,24.559999,126.529999,68.693908,14024.30957,6453.899902,45.07,48.599998
"2013-10-07",160.984026,19.41,2.634,24.459999,127.639999,70.171832,13853.320312,6437.299805,46.189999,47.369999
"2013-10-08",159.109103,20.34,2.636,24.559999,127.400002,68.427878,13894.610352,6365.799805,47.869999,45.689999
"2013-10-09",159.224493,19.6,2.65,24.02,126.110001,68.08303,14037.839844,6337.899902,47.740002,45.810001
"2013-10-10",162.657042,16.48,2.685,24.41,124.269997,67.866267,14194.709961,6430.5,44.599998,48.779999
"2013-10-11",163.705074,15.72,2.682,24.17,122.599998,67.206129,14404.740234,6487.200195,43.759998,49.720001
"2013-10-14",164.358902,16.07,2.691,24.26,122.830002,68.940229,14404.740234,6507.700195,43.220001,50.349998
"2013-10-15",163.166636,18.66,2.72,23.950001,123.730003,70.999466,14441.540039,6549.100098,44.150002,49.189999
